Word,Frequency
opowieść,1
kieszeniach,4
kogóż,2
rozrzewnionym,1
odmrożonych,1
wyprawy,1
popieści,1
ogrodem,1
torturowane,1
wydarł,1
żołnierz,4
zagłębiony,3
obcisłych,1
wyprawi,1
czworo,1
każdego,13
wpierw,7
wklęsłych,1
gorącym,1
przepędziłem,1
rozumiejąc,2
wyprawa,1
podwładnych,1
uciąć,1
spiczastego,1
niebieskich,2
uczuciach,1
loteryjne,1
pisałam,1
mediolanie,1
poczynała,1
głaskał,2
przyjęli,1
piętrze,6
łzach,2
żółtawe,1
życie,42
bułkę,1
bettiego,2
porżnięte,1
rozpaczliwych,1
zawstydzić,1
życiu,13
sekcji,9
tornistrów,2
najszczęśliwszych,1
śniegach,1
pokażę,1
lekcją,2
ciężarki,1
odśpiewało,1
wniebogłosy,1
niebiańską,1
własnego,2
byliście,1
dekret,1
naszemu,2
sąsiad,1
nauki,13
faworytami,1
życia,18
gwałtowna,1
przyjeżdżał,1
przyciągnąwszy,1
parterową,1
gwałtowne,1
przeszył,2
stępa,1
wykonanych,1
rodzona,1
rodzicach,2
lekcję,10
klatek,1
kielnie,1
gwałtowny,3
wypłynięciu,1
bylebym,2
rodzone,1
ułożony,2
najstarszej,1
darł,2
fotelu,1
zbiorą,1
słodkimi,1
drobnostkę,1
ułożono,1
rzekł,183
nieszczęściami,1
towarzyszowi,1
dźwigających,1
ukrywszy,1
snem,2
owoce,2
weszliśmy,8
zapisz,1
góry,11
zapisać,2
ucieszyłem,1
przystanęliśmy,1
naukę,5
pływak,1
żarliwie,2
adios,1
dwadzieścia,11
pośpiesznych,1
wysadzonymi,1
widzem,1
zrobić,14
zwichrzone,1
świtało,1
nauką,1
bluzie,4
zapina,1
rozkazy,2
hiszpańskiego,1
ulituje,1
zostanie,3
zrobię,3
ucichło,3
ślepym,1
niesprawiedliwość,1
kołnierzu,1
bagatela,3
robotnik,8
rozpłakałem,1
maszynistą,1
dworu,1
głodem,1
workiem,1
zwyciężyli,1
wygadywali,1
zapisał,3
pogodzili,1
ukraść,1
nabazgrałem,1
wyładniała,1
wstępniakami,2
chłopakiem,1
wstyd,6
wydzierały,1
wrócił,15
ołówki,1
zrobił,27
przerażonym,1
cząstek,1
punktualnie,1
przechadzki,1
jednostajności,1
czwartek,13
czwartej,16
niechybnego,1
stając,2
rozbiegają,1
dbaj,1
pełen,12
mularczyku,3
dłonie,6
narodowy,2
skopiowania,1
wiktora,9
obaj,2
ołowiu,1
kalabrii,8
narodowa,1
narodowe,2
kalabria,1
ułożył,2
mularczyka,13
krzywo,1
latarkę,1
ćwiartkę,3
wrócić,3
ołówek,3
jadalnej,1
zaniepokojona,1
uśmiechu,1
uboga,2
obce,1
pasażerowie,4
uśmiecha,9
niedzielę,3
sobota,17
roślinnością,2
drzwiczki,2
zadziwiającą,1
przebijały,1
grożąc,2
czasów,3
złe,5
powtarzając,1
górę,7
strzałów,2
zło,1
dwoma,11
rankiem,9
złożyło,1
przebijało,1
przerażeniem,1
zły,5
naszego,12
rozbierano,1
przyznają,1
ubogo,2
podbiegła,3
obnoszą,1
ubogi,1
tajemniczego,1
rósł,3
tłumaczyła,1
wypowiedziany,1
stwórco,1
boleść,8
kręcili,1
ciężarem,1
skarbonkę,1
całych,2
jednakim,2
pastorał,1
kolana,14
tatusiowi,1
groch,1
dellestero,2
targa,1
kostusia,1
maszynisty,2
protektora,1
zmarnował,1
ukończy,1
przeleją,1
przyrzeknij,1
zawstydził,1
mamrotał,1
kowala,6
objaśniał,2
podziwu,1
dwoje,7
dbał,2
odprowadzili,2
pokaże,5
grobu,2
ziemi,26
kowalu,1
gwałtowną,1
dając,9
popisie,1
całej,21
zbliżającej,1
matczysko,1
wagonie,2
zadziwiające,2
zjawiskiem,1
złą,1
cukierków,3
rozumieją,1
nowych,4
jakoż,14
pustelników,1
operował,1
znajomych,2
ludzkość,1
odgłosie,2
tłusty,1
promocjami,1
wyblakły,1
niebywałą,1
obie,10
ukryciu,1
niżli,3
posypał,2
cichszy,1
oberżę,1
zaduszki,1
rzecz,20
zawijać,1
zmęczoną,1
rozśmiał,1
zaginionej,1
niżeś,1
oberżą,1
dodawania,1
koronkowych,1
głosikiem,2
rzece,2
przeproszeniem,2
poezja,1
poezje,1
przygotuj,2
oniczym,1
szarzeć,1
grozą,1
wypatrując,1
kochaj,16
kocham,19
zasnąć,1
wypłakał,1
zachwycie,1
wyjmie,1
garoffiego,6
poprowadzą,1
karety,1
wyjmij,1
katalog,1
niespaniem,1
szacunkiem,2
zmizerniała,1
wieśniacy,2
ćwiczeniach,2
zaczynamy,1
wprawdzie,2
najbardziej,6
zmęczona,1
padały,1
czterech,15
generał,1
poezję,1
rozpętane,1
śmiercią,8
wykładu,1
humbertem,3
wykłada,1
wieśniaka,1
zmęczony,11
osłupiałych,1
wychudzonego,1
chwytała,1
międzypokładowym,1
malców,4
tknie,1
chwytały,2
skróciła,1
podsadził,1
głuchoniemych,5
garoffiemu,1
dopiero,21
zaczynają,1
dłonią,3
przeszli,7
wdzięczności,2
obywateli,1
znieważyliście,1
niebywałe,1
kłóciły,1
dotąd,12
pomóc,6
oberży,2
życzę,1
szorstki,1
karetę,1
przerwał,9
kształt,2
oberże,1
wstań,3
wstał,7
oberża,1
potomstwa,1
obok,15
zasmucasz,1
mądrością,1
odpokutowaliście,1
otoczyło,1
trawę,1
błyskawicznym,1
grozi,2
którąśmy,1
doszedł,2
snuć,1
chcesz,9
głuchoniemej,1
obiema,1
program,1
rżnę,1
kręgle,1
zabarykadować,1
wzdłuż,1
niechcący,2
sklepach,3
wiosła,1
całym,8
kochającej,1
podróż,7
kieszonce,1
rozrzewnił,1
poglądając,2
pewnymi,1
chorowity,3
powinieneś,3
biedakowi,2
umiejętność,1
którejkolwiek,1
pokochałem,1
przełożyć,1
wszystkich,79
głodny,3
strącał,1
obraz,10
natarł,2
poniosła,1
głodne,2
świątynię,1
głodni,2
szafirowe,1
pokazać,7
nauce,2
niepodobieństwem,2
widzieliśmy,2
rzeki,4
postaci,1
kawałkiem,1
niewidomy,1
rzeka,3
spoczywa,1
wstępując,1
zasypia,1
zdrowym,2
powinien,3
bądźcież,1
niewidomi,2
klaskało,1
uszła,1
kawałeczek,1
zasługami,1
ceratowej,2
biblioteką,1
witacie,2
kochał,9
majestatycznych,1
zanim,9
liberii,2
pokazał,11
bibliotekę,1
opłakuje,1
lekcje,16
rodzicami,4
lekcja,3
butach,1
zamęcza,1
kochajcie,2
księżyc,1
obuwają,1
promieni,1
posadź,1
rozumiesz,9
austriacka,1
osłaniać,1
sercach,4
lekcji,22
całun,1
przednie,1
rozgniewawszy,1
literkami,1
grosz,6
bezpiecznym,1
wywędrowała,1
rodzony,1
kochać,4
przerzuciwszy,1
przednia,1
szukajcie,1
nauka,5
przyczyniam,1
przedsięwzięcia,1
korzystam,1
dorożek,1
najstarszym,1
przedstaw,1
krogulczy,1
zowię,1
zmiękł,1
spiczastą,1
starcowi,2
pomóż,1
poddania,1
marzec,1
klękam,1
możesz,11
rozczochraną,1
gięło,1
wyjdziesz,1
wylądowaniu,1
ogarnął,2
wachlarzyków,1
piórnik,2
sobą,61
płaczesz,2
mroczna,1
sięgnąwszy,1
brzemiona,1
brzegach,1
odpowiedź,3
spojrzał,37
koniu,4
ufności,2
utracały,1
pojechało,2
zarosłą,1
jakaś,15
brunetka,1
konie,4
szerokość,1
jakie,34
konia,4
nienawidził,1
naciągnąwszy,1
jakim,16
pocałunkami,6
kupujących,2
spiczaste,1
falach,1
jadły,2
roztropny,1
wyporządzić,1
szalała,1
jakaż,1
dziennego,1
wśród,28
szalało,1
wspomnij,3
godzina,4
wstępująca,1
uczepią,1
zwykłej,2
ułan,1
sączyło,1
miesiąc,5
wiwat,5
posługaczy,1
dziedziniec,5
złocone,1
pomogą,1
godziny,22
wracającym,1
oszaleję,1
sączyła,1
zbyt,6
wskazując,2
niecierpliwości,1
wydał,6
wiersze,1
spadł,7
zdrów,22
kochającym,1
opłakiwania,1
wiersza,1
duchowymi,1
przywiązawszy,1
koszułę,1
ułomne,1
wystraszonym,1
pierwej,4
dodatku,4
miesięcy,15
wprawiały,1
zastąpił,1
jakeś,3
spali,1
rozmawiać,1
krzyknąwszy,1
obrażające,1
łaska,1
dojdzie,1
wzruszonych,1
wypukło,1
opartego,1
łaski,6
chwytając,2
tracić,1
kozieł,1
chcąc,1
bertola,2
lekka,2
goręcej,1
krzycz,1
owinęli,1
wiedział,12
wydać,3
lekki,3
spojrzeć,6
sprzęty,3
jednostajnej,1
lekko,4
stojącego,1
wydobrzeje,1
konno,3
pościeli,2
podnosząc,9
latarniami,1
położyć,3
zbyć,2
doroczna,1
topniały,1
gwiaździstym,2
sofę,1
więźnia,3
wypchane,3
poprowadzi,1
wieczora,9
nikim,1
adiutantami,1
uczciwą,1
wiedzieć,8
litera,1
przejdą,1
klasie,25
wstać,2
postara,1
jakiś,53
schodzili,1
położył,10
zadłużoną,1
więźniu,1
kształćcie,1
zwątpieniem,1
gimnastykę,1
dobiegnij,1
zaczynasz,2
obejrzawszy,1
dobiegnie,1
litery,2
sparł,1
więceśmy,1
kucharz,1
zapewnić,3
solą,1
przepysznych,1
leżał,10
pociesza,2
jakiż,1
młodzieńca,1
kuglarzy,1
zdrowiu,2
wstępniaki,4
mizeraka,1
rozbłysły,1
zrozumiawszy,1
czasopisma,1
godzien,1
trawy,1
wstępniaka,4
pomogłeś,1
zaledwie,23
zdrowie,11
zdzielił,1
krzyżyk,2
zdrowia,3
mundurze,2
poważaniem,1
milczących,2
gotowe,1
pomówić,3
prowincji,4
rozmawiał,4
głodowych,1
zamrę,1
zapału,1
pojednał,1
strzępem,1
gotowa,3
pomocy,1
przejdę,1
młodzieńcy,2
tracił,1
świeżuteńkie,1
skokach,2
niósł,1
rozrzuconych,2
nikczemnym,1
napój,1
wydawały,1
zachwycony,2
ocaliłeś,1
przejdź,1
stojącemu,1
chcemy,5
słonych,1
uprzejmy,4
wydawało,2
żołnierzu,3
żołnierzy,21
trup,2
opiłki,1
tonące,1
wolność,1
roztropni,1
żołnierze,12
zasnąwszy,1
glos,2
wydawała,2
porywem,2
udzielali,1
żołnierza,4
niżej,1
bledszy,2
pomocą,1
synowców,1
poobijane,1
jakoś,30
idzie,30
zawołała,10
samotnego,1
kleić,1
próbie,1
kupiec,6
dzwon,1
nieśmiałością,1
bledsza,2
szerokie,6
skór,1
osady,2
powiódł,3
sąsiedniego,1
łapały,1
wiorstę,1
słyszę,7
sobotę,6
trzy,43
spokój,7
uważa,2
zadziwienia,1
krzykliwie,1
rozśmiałem,1
zdziwiony,3
chmary,1
kwadrans,1
uczony,1
zamiera,1
któż,2
wisienki,1
okazują,1
zdziwiona,1
wyborną,1
wspaniale,2
żonglerzy,1
wiejące,1
kontentna,1
zrobili,2
ciągnący,1
poczęli,3
podziękowałem,1
szczere,1
dążącym,1
domyślając,1
rodak,2
przerażona,2
związane,2
precossi,33
latarka,1
doprowadził,2
popił,1
myśleć,4
pisywała,1
przesuwała,1
przykrycie,1
zrobimy,1
przypięty,1
uczona,1
okropny,2
odezwał,2
dziękujemy,1
nasze,7
pogrzebu,1
wybiegły,1
związany,1
wiktuałami,1
nasza,9
rysował,2
sztandary,5
trzydziestomilionowego,1
puchlina,1
pagni,1
gałązce,1
pogrążyły,1
rozległ,2
powinność,2
okropna,1
wyobraził,1
wałęsa,1
zachęcony,1
wojnach,1
słowie,1
lożach,1
największego,1
osadę,1
pomocniczych,1
boście,1
brukach,1
wlokące,1
sześćdziesiąt,8
szorstkich,1
szczery,2
dowiodło,1
okolicach,1
czuwanie,1
wchodzili,2
niezdrów,2
naszą,4
tonącą,1
masła,1
wyobrazić,1
rodem,3
komuś,2
geometryczne,2
muszę,13
staruszce,1
uśmiechające,1
muszą,5
szwabów,1
gimnastyki,9
państw,1
gimnastyka,1
dziedzińca,3
dobrotliwej,1
dopytam,1
myślom,1
drzewny,1
dziedzińcu,2
opuścicie,1
spojrzę,3
skłoniwszy,1
upodobanie,1
przed,124
ślęczenie,1
poplątanych,1
miedziakami,1
żywione,1
pobiegłszy,1
zwierzęta,2
zmiłujcie,1
przytrzymywał,1
ucałował,10
trafu,1
szpilkami,1
odgłos,1
lekcjami,2
tłoczyli,1
przepisał,1
spokojni,1
wejdę,1
zrobisz,1
czynach,1
przez,202
kołków,1
spokojny,6
makaronem,1
drobnym,1
cząstką,1
bukiecik,3
pierwsi,3
wejdź,2
zakutym,1
zadziwione,1
niebiański,1
cząstkę,1
bukiecie,1
poczciwy,5
ożywiał,1
przestanie,2
nieskalanego,1
ucałować,2
wsadzonej,1
szyła,1
słówek,1
pauzie,1
zielonych,2
gmachu,1
dywizją,1
milczącym,1
prostej,1
jakby,146
gmachy,1
dyplom,3
tracę,1
odłożywszy,1
młodzieniec,3
najświętszym,1
chwycił,18
powiadam,4
miłości,7
prochy,1
ojców,3
podług,7
dyrektor,31
pozwala,3
spokojną,1
dawnej,1
zmieszanych,1
skaczą,1
słówka,5
fotela,2
słówko,7
zwinął,1
tymczasem,45
myślał,20
foteli,2
wczoraj,40
ostrymi,1
dzióbek,1
podniósł,36
puchły,1
uniosły,1
uścisnąwszy,1
dotknął,3
słońce,10
powiadał,2
zamek,1
spada,1
słońca,6
rozlał,1
wolnym,3
krwią,3
mandarynkę,1
wyborny,2
słońcu,5
potrącali,1
czwartym,3
jakem,5
zajeżdża,1
niechętniejszym,1
rozbieleniu,1
stworzeniem,1
danym,1
żałośnie,3
parterowy,1
blednąc,3
krzyki,3
strapienie,1
spać,8
wchodzisz,1
drzewem,5
uniosła,1
upalnym,1
traci,1
spojrzy,1
dotknąć,2
gimnastyce,2
wysadzi,1
zaniesiemy,1
łaskę,3
podrzutkiem,1
lombardczykiem,1
przepisać,2
wyleczona,1
przypiętą,1
krewnych,2
szare,1
siła,1
pewne,3
odzyskiwała,1
pustymi,1
ominęła,1
rysujących,1
pewni,1
tegoroczna,1
tysiąc,6
podawali,3
wzruszającą,1
pewna,3
uczczeni,1
także,89
straciła,2
oczy,89
girlandach,1
zastawał,1
chodzili,2
wystraszoną,1
dzisiejszym,2
spał,9
straciło,1
szary,1
spostrzegają,2
zupełnie,77
pewny,7
błękitną,1
ponurą,2
miejską,2
pewno,14
korzystasz,1
zafrasowanych,2
oczu,26
wstąpili,2
arkusza,2
zjedliśmy,1
zafrasowane,1
niosłem,2
crosettim,1
służbą,1
podnieść,5
henryka,1
feriami,1
zupełnej,1
wołajcie,1
cieszących,1
leżącą,1
udekorowanego,1
towarzystwa,1
uczniem,10
krzyk,19
przypominam,1
patrzajcież,1
lądu,2
wiecznie,2
skąd,12
szkolnym,1
odpowie,1
smutnej,1
zrobionego,2
arkuszu,1
nabiwszy,1
pocałunki,2
abo,1
andów,3
rozrywa,1
oknem,4
widoków,4
siły,22
aby,36
stalówkami,1
niesprawiedliwie,1
skamieniał,1
fiołków,4
zapoznaliśmy,1
ach,49
piękności,3
dorywkami,1
pobiegła,2
kwiatami,1
ofiarniej,1
pobiegły,1
pocałunku,2
dywizji,2
wzruszający,1
inżynier,5
modlitwie,1
pewną,1
przywołać,1
zwycięstwa,1
henryku,46
pogardą,1
staruszkę,2
wojną,2
towarzystwo,2
leżące,3
potok,1
naładował,1
zwycięstwo,2
przestaniesz,1
staruszką,1
znikał,2
przyjechał,1
wyprzedali,1
płacząc,11
służbę,4
zacisnął,1
wojnę,1
krajów,1
nieludzkim,1
powiadają,4
pragnęła,1
mgnieniu,4
miejski,3
zwróconych,1
spod,11
porywające,1
ogniowa,1
gałązkę,1
siłę,5
dzieciak,3
miejska,1
oknie,2
smutnie,3
wzruszające,1
siłą,4
pierwszej,18
nelliego,6
bitwa,1
staruszek,18
obrazy,2
któremu,15
roślinność,1
grzmiący,2
państwie,1
padło,1
tłoczył,1
lekarz,17
aha,2
przybyć,3
odda,1
konsulatu,1
powitajcie,3
pończochę,1
bitwy,6
oknom,2
dziecino,1
wierszami,1
wdrapali,1
uderzył,3
nade,7
wypoczniesz,1
dużej,1
dawnego,4
jedzie,2
krzyż,2
przyprowadziły,1
rozgłośne,1
szuflady,1
wstępu,2
przybył,8
wiosenna,1
wiosenne,1
umierała,2
obierał,1
wiosenny,1
trwodze,1
padła,3
najhaniebniejszych,1
zgani,1
odmienny,1
dzieciom,7
przyprowadziła,1
dzieciny,1
kręcących,1
kieszenią,1
wizją,1
upalona,1
kubki,1
opadającymi,1
uparła,1
kubka,1
czując,3
ale,438
buchając,1
operacjach,1
oznaczony,1
posadzce,1
podziemnych,1
szarą,1
powoli,13
siadając,2
szczapę,1
podartej,1
powiązanych,1
doniosła,1
dziewiątej,4
powariowali,1
słabszych,1
powierzchnię,1
dowolne,1
poczciwym,1
uczniak,1
upałów,1
powraca,2
głębi,14
śmiałby,1
którego,37
dalekie,2
dalekim,4
staruszka,10
błękitne,1
pocałunek,7
ponure,1
była,98
ściennej,1
staruszki,2
ani,68
szalonymi,1
lekcjach,1
pustyni,1
ano,1
strażnikami,1
francuzom,1
oknami,3
zdanie,1
dobyła,2
przywykły,1
emanuela,9
kurnik,1
szufladę,1
opłynęli,1
przejmujący,3
kamiennej,1
przekroczeniem,1
wyglądają,1
zmarszczywszy,1
puszczał,2
ochłonąwszy,1
wąsa,1
pomyślała,1
dokucza,1
spojrzyj,2
brodę,3
zapał,3
niepodobna,5
podobnież,1
władzom,1
światem,1
ugania,1
brodą,15
skarżyli,1
były,57
liściu,1
chleb,12
gratami,1
było,204
śmiałem,3
zmazać,1
nadawać,1
emigrantów,2
liście,4
głuchoniema,1
zamruczał,2
kwiateczki,2
uprzywilejowanym,1
dwunastu,9
czarnymi,9
lombardię,1
jakiegoś,18
przygotowują,1
amicis,2
troszczył,1
rzeżuchę,1
kolegów,21
opuściły,1
kościelnego,1
uczciwa,1
zawiązał,1
drasnąć,1
zaniesie,1
dwunasta,3
darmo,3
czułością,1
przyjąłbym,1
sterczały,2
jedyna,1
znanych,2
nożykiem,1
jedyne,1
wąsy,2
desperacji,2
odebrać,1
pokojowej,1
ukażą,1
hiszpańskich,1
mężowskiego,1
powozie,1
uczciwy,2
jedyny,2
komenderował,1
darli,1
cala,2
byłę,1
różnych,16
chcieliśmy,1
modre,1
męstwem,1
zagasić,1
karawan,1
wydobył,2
najmłodszego,1
rozgniewało,1
skarżyć,2
śpiewu,3
migały,1
ukaże,2
grzebią,1
odmienił,1
ptaki,1
posadzki,1
otwierającą,1
hultaju,2
śpiewa,3
ucieszy,3
chlusnął,1
rzekną,1
stołem,3
kajetem,2
stołek,3
skarżył,1
niezbyt,1
bolejących,1
oknach,6
martwiła,2
spacer,3
miękko,1
ścisnę,2
nami,18
rozbity,1
drudzy,2
zębów,2
płyną,1
ruderę,1
nieobecności,2
grzeczni,1
łatwą,1
pragnąłbym,1
opadających,1
wyszłabym,1
liścia,1
wymęczone,1
grzeczny,3
kuźnię,1
zagasił,1
dokończyć,2
odpowiedzże,1
dużym,8
tassa,1
dziewiątka,1
nawet,85
wyglądali,7
zapal,1
błyskawice,1
obrazu,2
smutnym,6
poranek,3
wnuków,1
posadził,5
paraliżowała,1
natarły,1
wstąpisz,2
ratowania,1
uroczystości,2
skwar,1
oględziny,1
wojny,4
flaszeczkami,1
pobiegł,10
przywiązanymi,1
podniosło,2
uśmiech,5
przerabianym,1
podniosły,2
dziewiątym,1
posadzkę,1
grubych,1
podniosła,5
współczuciem,4
wróży,1
czułości,1
ucieszą,1
broda,2
wychudł,1
parter,1
alboż,3
odrę,1
przyjemności,1
buchnęły,3
solferino,1
jakiegom,1
darem,1
pustych,1
toczyły,1
suszą,1
syndyka,2
odrabia,1
szale,1
synowskie,1
zawiniątkiem,1
wesołości,2
nasz,17
skrzącymi,1
łatwo,5
synowskim,1
uważ,1
brody,5
pogodniej,1
szalu,1
przekupień,1
jezus,3
wyjęty,1
nasi,2
dodziera,1
nawie,1
ołówkiem,2
nakładły,1
piasku,1
konsulat,1
głuchoniemą,1
chmurze,1
ucznia,6
ucałowała,1
grubym,9
umierał,2
podartymi,1
czarnych,2
okoliczności,1
wychodząc,6
uczniom,5
talent,1
zgnębienie,1
doszliśmy,4
stanęły,2
ściska,3
poszedłszy,1
miejscu,16
październik,1
umierać,7
kordowie,5
powstali,2
nauk,2
miejscy,1
nikczemni,1
osłoniwszy,1
miejsce,10
stanęła,1
pracowała,3
villafranca,1
mozolnie,1
miejsca,16
jedyną,1
wsiadał,1
cebra,1
stanęło,4
gotowanym,1
służby,3
powozu,1
odrabianiu,1
potem,118
batalion,3
znalazłszy,2
powozy,2
służba,1
chłopaków,2
album,4
opaskach,2
stołku,1
wyzdrowienie,1
zasłużyłem,1
nikczemnik,1
cesarzami,1
posiwiali,1
stołka,2
przeszkód,1
niegodne,1
okrętu,9
uściskaj,2
zanosił,1
nalewała,1
chciało,4
podeszła,4
chciały,1
odbija,1
fechtować,1
kłaniam,1
zabrany,1
przekąsić,1
rachunkach,1
uczciwymi,1
gazecie,2
ciemność,1
niegodny,1
podeszło,1
adresów,1
słabego,1
podeszły,1
sztabę,2
pracują,4
wpajał,1
chciała,16
ocalił,3
idącą,2
gmach,2
łaskawi,1
barchanową,1
mówisz,7
przesławszy,1
jakbyśmy,2
nieforemne,1
oprowadził,1
niecierpliwe,1
lenistwa,1
włosi,4
strzelających,1
grubiaństwo,1
zabrali,3
lenistwo,1
wapnem,1
pytająco,1
przede,7
opatrywano,1
chorował,1
nadchodzić,1
pokolenia,1
nazwał,1
warsztatach,2
dziewczę,1
swymi,11
jękiem,2
tysięcy,9
kędzierzawą,1
wypełnił,1
pracuje,7
całusa,1
uderzaj,1
przeproś,3
rośłina,1
bek,1
związanych,1
bez,59
urząd,1
majówkę,1
kłopotów,2
minął,1
zajął,1
nieść,2
włosy,25
grubas,2
wymagam,1
kiwali,1
ojciec,292
przeszkadzali,1
geograficznej,1
idący,4
podwieczorek,3
siedzieli,2
roześmiała,2
uchwycić,1
skończyli,1
idąca,1
szalenie,2
idące,2
należy,6
biorąc,2
zająć,1
bał,5
płatnym,1
wypoczywając,1
najeżdża,1
zmusić,1
zostaniesz,3
podłogi,1
owiewał,1
podłoga,1
podarowała,1
odmian,1
odszedł,7
bij,1
suseł,1
garbuska,4
gramatyce,2
wyzdrowiał,1
naród,4
pakunki,1
spokojnie,10
dokończył,1
przekonało,1
schronić,1
postanowiłem,1
skończymy,1
imiona,5
pierzastego,1
kradzieży,2
ściskał,3
stanie,9
uściskał,6
pajdą,1
myśl,19
sprowadzasz,1
masztu,3
podziękowaniem,1
santiago,2
łagodnego,1
starowina,2
stanik,1
martwym,1
odprowadzę,1
sztaby,3
wysokie,4
majówka,1
ryczy,1
przemawiając,1
ocalał,1
sztabu,1
przygnębiała,1
kalabryjczykowi,2
obcych,3
potracili,1
odpocznij,2
ulicami,1
okruszyn,1
wysokim,3
siedzącego,2
silnym,4
zaostrzone,1
spóźniłem,1
żelazny,1
poprzeczne,1
kochała,5
pierwszym,16
ściskać,4
gęba,2
uściskać,3
obwijać,1
żelazne,2
usługę,1
mówili,13
uciekającej,1
łobuzami,1
ówdzie,1
żelazna,1
miedziaków,1
sztaba,1
obraźliwy,1
pogłaskać,2
brakuje,3
poklepał,1
powstawszy,1
dymisję,2
linoskoczków,1
kolonialnych,1
żebyście,5
niewinnym,1
ludziska,1
rosario,9
bić,5
przywiązani,1
zasnął,4
zmierzchem,1
niecierpliwi,1
myśleli,4
nazwać,1
gwiazd,1
garbusek,2
pogłaskał,5
usługi,1
podłogę,5
boi,2
ręce,76
bok,6
strumyka,1
bom,2
zgrubiałych,1
męski,1
pomagało,1
gębą,5
pracuję,4
żelazną,5
gangrena,1
przywiązany,1
łódź,4
grubymi,3
rozdawać,2
związanymi,1
bił,9
mózgownicę,1
wskazał,3
złączywszy,1
skończysz,2
rachować,2
kędzierzawe,1
wszystkimi,7
kędzierzawa,1
dobroci,6
wygoloną,1
paradnych,1
przyjazną,1
ocalić,3
rękojeścią,1
budowę,1
kędzierzawy,1
stoją,4
raczej,5
odprowadza,1
zachodził,1
wczorajszą,1
kostki,1
górale,1
przemian,1
przyniosła,4
uściśnij,1
gramatyki,3
stopa,1
stoję,1
dziecinę,2
kieszenie,5
leśne,1
gramatyka,1
zabawą,1
spadla,1
innymi,8
pełny,3
rzucającymi,1
dreptał,1
zawiści,1
spadli,1
gwardziści,1
utrzymaniu,1
zostały,2
pełno,7
pełni,1
tchórzem,2
wstępuje,1
pełne,14
przyśnionym,1
zupełnym,3
gębę,3
odsiedziałem,1
pełna,10
przewraca,2
stopy,3
wznosił,1
małpować,1
pompierzy,4
nocami,1
chybił,1
ręka,10
portu,3
odnajdzie,1
pozostał,4
spostrzeżesz,1
wodzie,3
piaskach,1
boć,1
wziąwszy,5
porta,1
zmarzną,1
blaszana,1
wymytą,1
niesprawiedliwym,1
okręgu,1
obwiązane,1
ciągniony,1
wznosić,1
dokończę,1
podsunął,1
gładziła,1
pozostać,1
pieniek,1
potrzebami,1
guzik,1
wiatru,1
zamknięciu,1
trykoty,1
ulżyć,2
pewien,4
pięćdziesięciu,5
powodu,4
ręku,35
języków,1
nastawiając,1
włoch,22
stole,12
boś,3
mocno,6
wznoszonych,1
ręki,21
smakiem,1
łkał,1
kupców,1
zabawy,4
niepokój,3
mocny,7
została,11
siedzące,2
rześki,1
zatwardza,1
kącik,1
zapełniając,1
hałasowała,1
zostało,6
szarymi,1
przyjaźń,1
odprzedałem,1
odwzajemnić,1
odejść,3
siedzący,2
kącie,10
zostałi,1
kolegach,3
porze,1
przyniosło,1
niedaleko,6
ćwierci,1
państwem,1
niedostatku,3
zamkniętego,1
leciał,5
strażacy,4
wstrząsał,1
poryw,1
zamarł,1
byl,3
szkolnej,2
wielkiego,7
bym,10
wygłodniałe,1
przyniosły,2
kirasjerów,1
welon,1
rękę,102
weszła,7
korytarze,1
jegomościów,1
zabieramy,1
porzuconym,1
ręką,37
guzem,1
spokojnym,2
melancholicznymi,1
górach,2
korytarzu,1
podróży,6
przegra,1
zmarnieje,1
klęczkach,1
pożegnali,1
lecieć,2
sympatyczną,1
przezwycięż,3
podbitym,1
zastać,1
weszło,2
odtąd,3
swych,7
zginąć,1
obowiązkiem,1
karabinierów,2
zbroi,1
powtarzała,1
silnie,6
zabawa,3
zebrała,1
pójdziecie,1
zmrok,1
kryją,1
pełną,7
umowy,1
pelerynami,1
zebrało,2
słyszeliśmy,1
zginął,2
sycyliański,1
kolejno,1
rozdzierającym,1
przypatrzeć,1
ciągnąć,2
coatti,1
zachodzie,2
niepodległym,1
robi,11
pokręconych,1
podróże,1
zastał,1
innych,16
nocach,3
świetnie,1
obrzydliwe,1
źdźbła,1
otwierając,1
urodził,5
wsunął,2
ulicach,4
być,66
zakrywszy,5
kwiateczków,1
całuje,2
dywan,2
kopał,1
peonów,1
niebezpiecznego,1
ćwiartce,1
dwiema,2
pobielić,1
wystraszony,2
gramatykę,1
płatki,1
rześcy,1
toczył,1
siostrzeńca,1
kolegami,3
podzielił,1
kopie,1
ciągnąc,2
omdlewający,1
ćwiartek,1
wystraszone,2
był,281
wystraszona,1
wspominać,2
marynarskie,1
kostne,1
obwiązaną,4
otworzywszy,1
martwią,1
trząsnęlibyście,1
artes,3
tulił,1
rogu,8
uderzeń,1
deszczu,1
byś,4
wielkoduszności,1
morskich,1
tartą,1
ślady,1
prywatnym,1
bitew,2
zaczęliśmy,5
śladu,1
szarych,1
postanowiło,1
rozumuje,1
kawalerzystów,1
